siteReportId;conversationId;questionnaireId;dateReceived;dateReceivedDisplay;clientId;locationId;clientName;questionAnswer1;questionAnswer2;questionAnswer3;questionAnswer4;nPSQuestionAnswer;feedbackQuestionAnswer;submitForReward;madeOrIntentToMakePurchase;RegionID;Industry
54745;72828;24;2023-01-10 10:31:44.5733333 -05:00;2023/01/10 10:31;156;281;Client 3;10;10;10;10;10;June is amazing she helped me to get the two office chairs out of the vehicle in the rain she's always so sweet and gave me a survey card to have a chance to Win 100 dollars all the staff at this location rock!;VERDADERO;1;3;5
54744;72827;39;2023-01-10 10:27:54.5066667 -05:00;2023/01/10 10:27;567;1148;Client 7;4;1;4;8;8;Neutral ;VERDADERO;1;13;5
54743;72825;36;2023-01-10 10:26:24.2066667 -05:00;2023/01/10 10:26;156;281;Client 3;10;3;2;7;10;All the employees at this location are amazing I absolutely Love June she really promotes doing the survey's and gets people excited love all you;VERDADERO;1;3;5
54746;72830;24;2023-01-10 10:21:56.8333333 -05:00;2023/01/10 10:21;156;264;Client 3;8;8;8;8;8;Neutral ;FALSO;1;6;5
54742;72823;39;2023-01-10 10:07:19.9566667 -05:00;2023/01/10 10:07;567;1148;Client 7;10;8;10;10;10;That is my nick name, also Jessica my cashier is always very helpful, nice and almost ways there. She's is excellent with customers The employees is what keeps me coming back;VERDADERO;1;13;5
54741;72822;36;2023-01-10 10:05:46.7633333 -05:00;2023/01/10 10:05;156;274;Client 3;8;1;3;8;4;Neutral ;FALSO;1;3;5
54852;72971;39;2023-01-10 10:00:00.0000000 -05:00;2023/01/10 10:00;567;1148;Client 7;10;9;8;10;10;Neutral ;VERDADERO;1;13;5
54739;72820;24;2023-01-10 09:48:40.4233333 -05:00;2023/01/10 09:48;156;278;Client 3;8;9;8;8;9;Neutral ;VERDADERO;1;6;5
54738;72819;24;2023-01-10 09:40:11.9400000 -05:00;2023/01/10 09:40;156;70;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;5;5
54737;72818;36;2023-01-10 09:37:50.9433333 -05:00;2023/01/10 09:37;156;82;Client 3;9;1;3;8;7;Neutral ;FALSO;1;6;5
54736;72817;24;2023-01-10 09:35:12.3400000 -05:00;2023/01/10 09:35;156;281;Client 3;6;7;8;8;10;Neutral ;VERDADERO;1;3;5
54948;73096;40;2023-01-10 09:00:00.0000000 -05:00;2023/01/10 09:00;567;1135;Client 7;8;7;10;10;10;Neutral ;VERDADERO;0;13;5
54727;72804;36;2023-01-09 21:21:07.0266667 -05:00;2023/01/09 21:21;156;281;Client 3;10;3;3;10;10;Neutral ;FALSO;1;3;5
54726;72803;36;2023-01-09 21:14:51.1000000 -05:00;2023/01/09 21:14;156;80;Client 3;0;2;2;8;10;Neutral ;VERDADERO;1;3;5
54725;72802;36;2023-01-09 21:12:44.3200000 -05:00;2023/01/09 21:12;156;70;Client 3;3;3;3;10;10;Cathy checked me out and she was very polite and helpful.  Made me feel good about shopping at the client;VERDADERO;1;5;5
54729;72806;30;2023-01-09 20:00:00.0000000 -06:00;2023/01/09 20:00;575;359;Client 5;7;7;9;8;10;Neutral ;VERDADERO;1;9;5
54724;72801;30;2023-01-09 19:56:36.1333333 -06:00;2023/01/09 19:56;575;353;Client 5;9;9;9;9;10;Neutral ;VERDADERO;1;10;5
54723;72799;36;2023-01-09 20:45:31.5733333 -05:00;2023/01/09 20:45;156;281;Client 3;7;1;2;8;8;Neutral ;VERDADERO;1;3;5
54721;72796;36;2023-01-09 20:31:37.7500000 -05:00;2023/01/09 20:31;156;295;Client 3;8;2;3;7;6;Sales person was attentive and helpful.;FALSO;1;6;5
54720;72795;30;2023-01-09 19:30:42.9666667 -06:00;2023/01/09 19:30;575;353;Client 5;7;3;7;6;10;Add more merchandise  and bit lower  prices would be nice;VERDADERO;1;10;5
54718;72792;36;2023-01-09 20:16:30.5633333 -05:00;2023/01/09 20:16;156;71;Client 3;7;1;3;8;8;Neutral ;VERDADERO;1;5;5
54717;72791;30;2023-01-09 19:14:57.8066667 -06:00;2023/01/09 19:14;575;347;Client 5;10;8;10;9;10;Neutral ;VERDADERO;1;8;5
54716;72790;30;2023-01-09 19:10:48.4666667 -06:00;2023/01/09 19:10 (2);575;359;Client 5;10;8;7;8;7;Neutral ;VERDADERO;1;9;5
54715;72789;30;2023-01-09 19:10:23.5433333 -06:00;2023/01/09 19:10 (1);575;359;Client 5;10;8;7;8;8;Neutral ;VERDADERO;1;9;5
54730;72807;39;2023-01-09 20:00:00.0000000 -05:00;2023/01/09 20:00;567;1130;Client 7;5;10;10;7;9;Can I call and make a feedback;FALSO;1;13;5
54734;72814;24;2023-01-09 20:00:00.0000000 -05:00;2023/01/09 20:00;156;265;Client 3;7;10;5;10;10;Neutral ;VERDADERO;0;5;5
54714;72788;39;2023-01-09 19:50:30.1000000 -05:00;2023/01/09 19:50;567;1160;Client 7;10;7;8;10;10;Neutral ;FALSO;1;14;5
54713;72787;30;2023-01-09 18:45:23.7633333 -06:00;2023/01/09 18:45;575;347;Client 5;10;10;10;10;10;The staff was very friendly.;VERDADERO;1;8;5
54712;72786;30;2023-01-09 18:43:38.4533333 -06:00;2023/01/09 18:43;575;352;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
54711;72784;36;2023-01-09 19:07:04.0300000 -05:00;2023/01/09 19:07;156;81;Client 3;10;2;3;10;10;I love client. But I wish the dressing room door would stay unlocked. I feel like ?? m bothering the works to come let me in;VERDADERO;1;3;5
54710;72783;24;2023-01-09 18:02:34.2766667 -06:00;2023/01/09 18:02;156;253;Client 3;10;10;10;10;10;It was a very nice experience and the workers did really good with handling the donation.;VERDADERO;1;4;5
54709;72782;36;2023-01-09 19:01:24.8233333 -05:00;2023/01/09 19:01;156;271;Client 3;8;2;2;5;8;Neutral ;VERDADERO;1;3;5
54708;72779;30;2023-01-09 17:53:07.4633333 -06:00;2023/01/09 17:53;575;338;Client 5;10;9;10;10;10;Neutral ;VERDADERO;1;9;5
54707;72778;24;2023-01-09 17:37:13.2233333 -06:00;2023/01/09 17:37;156;66;Client 3;10;10;8;10;10;Tim was very helpful receiving my donation;VERDADERO;0;4;5
54706;72777;30;2023-01-09 17:30:36.6666667 -06:00;2023/01/09 17:30;575;351;Client 5;1;8;9;6;9;The manager in the store Michelle is super rude all the time, she screamed to me and another costumer;FALSO;1;10;5
54705;72776;30;2023-01-09 17:26:05.4633333 -06:00;2023/01/09 17:26;575;359;Client 5;10;9;10;10;10;Yadira give me service;VERDADERO;0;9;5
54704;72775;36;2023-01-09 18:24:29.5733333 -05:00;2023/01/09 18:24;156;293;Client 3;10;2;2;10;10;Neutral ;VERDADERO;1;6;5
54703;72773;30;2023-01-09 17:03:02.9766667 -06:00;2023/01/09 17:03;575;352;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
54702;72772;36;2023-01-09 18:00:15.8533333 -05:00;2023/01/09 18:00;156;71;Client 3;7;1;2;8;10;There was only one functional dressing room. Wait time to try on was about 30 mins.;VERDADERO;1;5;5
54701;72771;30;2023-01-09 16:55:41.5400000 -06:00;2023/01/09 16:55;575;351;Client 5;8;8;8;8;8;Neutral ;VERDADERO;1;10;5
54700;72770;36;2023-01-09 17:54:50.5866667 -05:00;2023/01/09 17:54;156;70;Client 3;7;1;3;8;8;Neutral ;VERDADERO;1;5;5
54699;72769;30;2023-01-09 16:48:39.2566667 -06:00;2023/01/09 16:48;575;351;Client 5;8;5;7;7;8;Neutral ;VERDADERO;1;10;5
54698;72767;36;2023-01-09 16:26:52.2500000 -06:00;2023/01/09 16:26;156;68;Client 3;8;1;2;8;8;Neutral ;VERDADERO;1;4;5
54697;72764;39;2023-01-09 17:07:50.7866667 -05:00;2023/01/09 17:07;567;1148;Client 7;10;9;10;10;10;The lady that check us out was very nice and it was a great interaction;VERDADERO;1;13;5
54696;72763;36;2023-01-09 16:57:36.6866667 -05:00;2023/01/09 16:57;156;293;Client 3;9;2;2;6;8;Neutral ;VERDADERO;1;6;5
54695;72762;30;2023-01-09 15:55:52.5600000 -06:00;2023/01/09 15:55;575;351;Client 5;9;9;9;9;10;Register clerk Marty was very polite and helpful. It's a pleasure to deal with such folks.;VERDADERO;1;10;5
54694;72761;36;2023-01-09 16:52:15.2133333 -05:00;2023/01/09 16:52;156;281;Client 3;8;2;1;6;7;When customers ask the employee to hold an item while they shop and and the employee agrees. Then when the customer gets done shopping the item should be waiting, but they told us sorry we just sold that to someone they paid and plan to pick it up tomorrow. That's not right I'm extremely upset over it.;VERDADERO;1;3;5
54693;72760;39;2023-01-09 16:52:13.9433333 -05:00;2023/01/09 16:52;567;1135;Client 7;10;9;9;9;10;Neutral ;VERDADERO;1;13;5
54692;72758;39;2023-01-09 16:50:15.3300000 -05:00;2023/01/09 16:50;567;1135;Client 7;9;8;8;7;10;The workers in this location is super friendly and the best ones ive encountered yet! I have visited a ton of clients and this is the location I always come back to. The atmosphere is always welcoming.;VERDADERO;1;13;5
54691;72757;30;2023-01-09 15:39:45.5300000 -06:00;2023/01/09 15:39;575;351;Client 5;10;10;10;10;10;Have the line started more to the left, it was slightly pushing into one of the aisles;VERDADERO;1;10;5
54690;72756;24;2023-01-09 16:36:44.7700000 -05:00;2023/01/09 16:36;156;69;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;5;5
54689;72753;24;2023-01-09 16:28:02.4200000 -05:00;2023/01/09 16:28;156;76;Client 3;10;10;7;10;9;Norman was the attendant and was very kind! Just wanted to give him a shout-out.;VERDADERO;0;6;5
54688;72752;39;2023-01-09 16:27:01.4966667 -05:00;2023/01/09 16:27;567;1167;Client 7;9;8;8;7;9;Neutral ;FALSO;1;14;5
54687;72748;30;2023-01-09 15:09:19.7433333 -06:00;2023/01/09 15:09;575;359;Client 5;10;8;10;9;10;Neutral ;FALSO;1;9;5
54686;72747;40;2023-01-09 16:04:24.1666667 -05:00;2023/01/09 16:04;567;1129;Client 7;4;10;10;10;10;Neutral ;FALSO;0;15;5
54685;72746;30;2023-01-09 15:02:39.0766667 -06:00;2023/01/09 15:02;575;351;Client 5;10;10;7;9;10;Some items don't have prices;VERDADERO;1;10;5
54684;72745;24;2023-01-09 15:00:53.8066667 -06:00;2023/01/09 15:00;156;251;Client 3;10;10;9;10;10;I shop there all the time as well as donate a great place people excellent.;VERDADERO;0;4;5
54842;72958;39;2023-01-09 16:00:00.0000000 -05:00;2023/01/09 16:00;567;1151;Client 7;10;3;8;10;10;I'm hoping they have more Xl sizes. The ladies gave top notch service with conversation and greet you soon as you walk in with a smile ??;VERDADERO;1;14;5
54683;72743;30;2023-01-09 14:59:30.6266667 -06:00;2023/01/09 14:59;575;339;Client 5;10;10;10;10;10;Jeff was so helpful and fun! This is my first time at this store and I had a great experience!!!;VERDADERO;1;9;5
54682;72741;36;2023-01-09 15:46:43.2733333 -05:00;2023/01/09 15:46;156;288;Client 3;10;3;1;5;3;The prices are ridiculously high for item donated to you. Lower the prices!;VERDADERO;1;3;5
54681;72740;36;2023-01-09 15:41:41.1866667 -05:00;2023/01/09 15:41;156;281;Client 3;10;2;3;9;10;Neutral ;VERDADERO;1;3;5
54680;72739;36;2023-01-09 14:38:55.0500000 -06:00;2023/01/09 14:38;156;254;Client 3;10;2;2;10;10;Neutral ;FALSO;1;4;5
54679;72738;36;2023-01-09 15:36:14.4400000 -05:00;2023/01/09 15:36;156;281;Client 3;5;1;2;8;10;Neutral ;VERDADERO;1;3;5
54678;72737;39;2023-01-09 15:31:08.1433333 -05:00;2023/01/09 15:31;567;1167;Client 7;10;10;9;10;10;Neutral ;VERDADERO;1;14;5
54677;72735;36;2023-01-09 15:25:01.3833333 -05:00;2023/01/09 15:25;156;286;Client 3;11;2;2;7;9;Neutral ;VERDADERO;1;3;5
54676;72734;30;2023-01-09 14:20:22.4733333 -06:00;2023/01/09 14:20;575;351;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
54675;72733;24;2023-01-09 15:18:21.8966667 -05:00;2023/01/09 15:18;156;287;Client 3;8;10;3;10;10;Neutral ;FALSO;0;4;5
54674;72732;36;2023-01-09 15:18:16.1233333 -05:00;2023/01/09 15:18;156;281;Client 3;7;3;3;9;9;Neutral ;VERDADERO;1;3;5
54673;72731;36;2023-01-09 15:15:18.5000000 -05:00;2023/01/09 15:15;156;69;Client 3;8;2;2;10;10;Neutral ;FALSO;1;5;5
54672;72730;36;2023-01-09 15:14:18.0066667 -05:00;2023/01/09 15:14;156;281;Client 3;8;3;3;6;7;Neutral ;VERDADERO;1;3;5
54671;72729;36;2023-01-09 14:13:47.8433333 -06:00;2023/01/09 14:13;156;254;Client 3;4;2;1;8;10;brandy the cashier was very helpful;VERDADERO;1;4;5
54670;72728;36;2023-01-09 14:12:58.8266667 -06:00;2023/01/09 14:12;156;254;Client 3;1;2;2;8;8;Neutral ;VERDADERO;1;4;5
54669;72727;36;2023-01-09 15:10:20.1633333 -05:00;2023/01/09 15:10;156;281;Client 3;5;2;2;10;10;Neutral ;FALSO;1;3;5
54668;72726;24;2023-01-09 14:01:44.4133333 -06:00;2023/01/09 14:01;156;250;Client 3;10;11;6;10;10;Neutral ;FALSO;1;4;5
54719;72794;30;2023-01-09 14:00:00.0000000 -06:00;2023/01/09 14:00;575;338;Client 5;4;7;8;6;10;Some items are too pricey.;VERDADERO;1;9;5
54732;72809;30;2023-01-09 14:00:00.0000000 -06:00;2023/01/09 14:00;575;359;Client 5;7;5;9;7;9;Neutral ;VERDADERO;1;9;5
54667;72724;24;2023-01-09 14:53:10.6900000 -05:00;2023/01/09 14:53;156;287;Client 3;8;10;2;9;9;Neutral ;FALSO;0;4;5
54666;72720;24;2023-01-09 13:32:52.3566667 -06:00;2023/01/09 13:32;156;251;Client 3;8;10;5;10;9;Neutral ;VERDADERO;0;4;5
54665;72719;36;2023-01-09 14:26:20.4766667 -05:00;2023/01/09 14:26;156;273;Client 3;10;2;2;4;10;Neutral ;VERDADERO;1;3;5
54664;72715;30;2023-01-09 13:16:35.9733333 -06:00;2023/01/09 13:16;575;352;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
54663;72714;24;2023-01-09 14:13:41.4166667 -05:00;2023/01/09 14:13;156;77;Client 3;10;10;8;10;10;Neutral ;FALSO;0;6;5
54662;72713;36;2023-01-09 14:10:37.3200000 -05:00;2023/01/09 14:10;156;262;Client 3;10;2;3;9;10;Neutral ;VERDADERO;1;5;5
54661;72712;39;2023-01-09 14:09:59.4700000 -05:00;2023/01/09 14:09;567;1141;Client 7;8;3;2;3;3;Neutral ;VERDADERO;1;15;5
54735;72815;36;2023-01-09 14:00:00.0000000 -05:00;2023/01/09 14:00;156;70;Client 3;8;2;1;7;8;Neutral ;FALSO;1;5;5
54660;72711;36;2023-01-09 13:57:58.5366667 -05:00;2023/01/09 13:57;156;74;Client 3;9;1;1;8;9;Neutral ;FALSO;0;5;5
54659;72710;39;2023-01-09 13:54:37.1033333 -05:00;2023/01/09 13:54;567;1138;Client 7;9;3;5;10;10;Neutral ;VERDADERO;1;15;5
54658;72709;30;2023-01-09 12:53:49.3200000 -06:00;2023/01/09 12:53;575;359;Client 5;10;10;10;10;10;Yadira, excelente persona.;VERDADERO;1;9;5
54657;72708;39;2023-01-09 13:44:27.9466667 -05:00;2023/01/09 13:44;567;1132;Client 7;5;4;5;4;7;Neutral ;VERDADERO;1;13;5
54656;72705;30;2023-01-09 12:32:19.4133333 -06:00;2023/01/09 12:32;575;356;Client 5;10;10;10;10;10;This is my favorite client store .;VERDADERO;1;10;5
54654;72702;36;2023-01-09 13:05:46.0133333 -05:00;2023/01/09 13:05;156;281;Client 3;4;2;3;8;8;Neutral ;VERDADERO;1;3;5
54653;72700;36;2023-01-09 13:02:06.3566667 -05:00;2023/01/09 13:02;156;70;Client 3;6;2;2;10;10;"Check out cashier ""Cathy"" was wonderful to talk to, efficient, and just added to my day";VERDADERO;1;5;5
54941;73084;36;2023-01-09 13:00:00.0000000 -05:00;2023/01/09 13:00;156;274;Client 3;4;1;3;8;10;Neutral ;VERDADERO;1;3;5
54940;73082;30;2023-01-09 12:00:00.0000000 -06:00;2023/01/09 12:00;575;357;Client 5;10;7;9;9;10;Neutral ;VERDADERO;1;11;5
54728;72805;30;2023-01-09 12:00:00.0000000 -06:00;2023/01/09 12:00;575;360;Client 5;10;8;9;9;9;I could tell someone cares about how things look (are arranged) because the isles were visibly pleasing and sparked creative thinking!;VERDADERO;1;8;5
54848;72966;39;2023-01-09 13:00:00.0000000 -05:00;2023/01/09 13:00;567;1164;Client 7;6;6;7;6;7;Neutral ;VERDADERO;1;17;5
54655;72704;36;2023-01-09 12:49:11.2733333 -05:00;2023/01/09 12:49;156;70;Client 3;10;2;3;10;10;Neutral ;FALSO;1;5;5
54652;72699;36;2023-01-09 12:44:23.3166667 -05:00;2023/01/09 12:44;156;70;Client 3;10;2;3;10;10;Cathy was a great cashier and helped with my experience! She was super sweet and knowledgeable!;VERDADERO;1;5;5
54651;72698;24;2023-01-09 12:41:44.1566667 -05:00;2023/01/09 12:41;156;260;Client 3;4;9;9;7;9;Neutral ;VERDADERO;0;4;5
54650;72697;36;2023-01-09 12:40:02.1233333 -05:00;2023/01/09 12:40;156;275;Client 3;8;1;3;8;10;Neutral ;VERDADERO;1;6;5
54649;72696;36;2023-01-09 11:34:53.8966667 -06:00;2023/01/09 11:34;156;65;Client 3;5;2;2;4;8;Neutral ;VERDADERO;1;4;5
54648;72692;30;2023-01-09 11:19:46.0766667 -06:00;2023/01/09 11:19;575;350;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
54647;72691;39;2023-01-09 12:13:24.0366667 -05:00;2023/01/09 12:13;567;1147;Client 7;10;8;5;7;8;Not all employees give the survey cards out I visited 2 other stores since this one and never received a card one was this store again Over all though a good experience.;VERDADERO;1;13;5
54646;72690;30;2023-01-09 11:07:06.5233333 -06:00;2023/01/09 11:07;575;356;Client 5;10;8;9;9;10;Cindy is amazing and does a perfect job every time!;VERDADERO;1;10;5
54747;72831;30;2023-01-09 11:00:00.0000000 -06:00;2023/01/09 11:00;575;356;Client 5;10;10;10;10;10;The people that work there and the store is the best .;VERDADERO;1;10;5
54846;72964;30;2023-01-09 11:00:00.0000000 -06:00;2023/01/09 11:00;575;347;Client 5;10;8;10;9;10;Excellent customer service!! At check out, Arthur made my day - very professional and so friendly!;VERDADERO;1;8;5
54945;73090;36;2023-01-09 12:00:00.0000000 -05:00;2023/01/09 12:00;156;80;Client 3;8;2;2;8;8;Neutral ;FALSO;1;3;5
54733;72810;36;2023-01-09 12:00:00.0000000 -05:00;2023/01/09 12:00;156;281;Client 3;10;1;2;9;9;Neutral ;VERDADERO;1;3;5
54645;72689;30;2023-01-09 10:59:40.1666667 -06:00;2023/01/09 10:59;575;349;Client 5;7;8;8;8;8;Neutral ;VERDADERO;1;9;5
54644;72688;30;2023-01-09 10:53:18.1766667 -06:00;2023/01/09 10:53;575;338;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
54643;72687;36;2023-01-09 11:34:08.1766667 -05:00;2023/01/09 11:34;156;70;Client 3;10;2;3;10;3;Neutral ;FALSO;1;5;5
54642;72685;36;2023-01-09 11:24:19.5766667 -05:00;2023/01/09 11:24;156;257;Client 3;7;2;1;8;5;The cashier was very busy 1 customers had a basket full to the top with clothes and she could not get any help people in front of me were in line longer than I was   She even tried calling for help did not get an answer;VERDADERO;1;5;5
54640;72682;36;2023-01-09 11:07:34.9433333 -05:00;2023/01/09 11:07;156;278;Client 3;10;2;2;7;8;Neutral ;VERDADERO;1;6;5
54731;72808;39;2023-01-09 11:00:00.0000000 -05:00;2023/01/09 11:00;567;1135;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;13;5
54639;72680;36;2023-01-09 10:54:34.9666667 -05:00;2023/01/09 10:54;156;81;Client 3;8;2;2;8;8;Neutral ;VERDADERO;1;3;5
54641;72684;24;2023-01-09 10:43:51.2666667 -05:00;2023/01/09 10:43;156;265;Client 3;8;8;8;8;8;Neutral ;FALSO;1;5;5
54638;72678;36;2023-01-09 10:41:16.6300000 -05:00;2023/01/09 10:41;156;77;Client 3;8;2;2;8;9;Neutral ;VERDADERO;1;6;5
54637;72677;24;2023-01-09 10:25:31.5633333 -05:00;2023/01/09 10:25;156;287;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;4;5
54636;72676;24;2023-01-09 10:17:18.7966667 -05:00;2023/01/09 10:17;156;76;Client 3;10;10;7;10;10;Norman always greats me with a smile and super helpful. I'm always glad it's him when I donate of which I do a lot.;FALSO;0;6;5
54635;72675;39;2023-01-09 10:13:53.5766667 -05:00;2023/01/09 10:13;567;1151;Client 7;10;3;10;10;10;Neutral ;FALSO;1;14;5
54634;72674;36;2023-01-09 10:12:58.0900000 -05:00;2023/01/09 10:12;156;275;Client 3;8;2;2;8;10;Neutral ;FALSO;1;6;5
54633;72673;36;2023-01-09 10:12:11.8266667 -05:00;2023/01/09 10:12;156;69;Client 3;9;2;3;8;9;Neutral ;VERDADERO;1;5;5
54632;72670;24;2023-01-09 09:17:33.6666667 -05:00;2023/01/09 09:17;156;288;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;3;5
54623;72649;24;2023-01-08 21:39:19.1333333 -05:00;2023/01/08 21:39;156;83;Client 3;10;10;10;10;10;I go to client almost 3 times a month and the service has always been wonderful.;FALSO;1;6;5
54621;72645;24;2023-01-08 20:52:41.6166667 -05:00;2023/01/08 20:52;156;294;Client 3;4;2;1;3;4;Neutral ;VERDADERO;0;5;5
54620;72644;36;2023-01-08 20:40:00.8100000 -05:00;2023/01/08 20:40;156;266;Client 3;8;2;2;10;10;Neutral ;VERDADERO;1;5;5
54619;72643;30;2023-01-08 19:26:37.2033333 -06:00;2023/01/08 19:26;575;339;Client 5;10;9;8;9;6;Your prices are way too high;VERDADERO;1;9;5
54618;72642;40;2023-01-08 20:02:41.2666667 -05:00;2023/01/08 20:02;567;1158;Client 7;8;9;10;10;8;Neutral ;VERDADERO;0;17;5
54629;72660;36;2023-01-08 20:00:00.0000000 -05:00;2023/01/08 20:00;156;83;Client 3;8;1;3;8;8;Neutral ;VERDADERO;1;6;5
54617;72641;36;2023-01-08 19:48:57.3333333 -05:00;2023/01/08 19:48;156;277;Client 3;10;2;3;10;10;Neutral ;VERDADERO;1;3;5
54616;72640;36;2023-01-08 19:48:36.9466667 -05:00;2023/01/08 19:48;156;261;Client 3;10;3;3;10;10;Neutral ;VERDADERO;1;5;5
54615;72639;36;2023-01-08 19:47:07.7400000 -05:00;2023/01/08 19:47;156;277;Client 3;10;2;3;10;10;Neutral ;VERDADERO;1;3;5
54614;72638;24;2023-01-08 19:35:46.8833333 -05:00;2023/01/08 19:35;156;260;Client 3;10;10;7;10;10;Neutral ;VERDADERO;0;4;5
54613;72637;36;2023-01-08 19:22:49.7400000 -05:00;2023/01/08 19:22;156;290;Client 3;8;3;3;10;10;Neutral ;FALSO;1;3;5
54612;72636;30;2023-01-08 18:04:58.0633333 -06:00;2023/01/08 18:04;575;350;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
54611;72635;30;2023-01-08 17:59:11.5466667 -06:00;2023/01/08 17:59;575;354;Client 5;10;8;9;9;10;Great service, very clean amazing customer service;VERDADERO;1;10;5
54610;72633;24;2023-01-08 18:34:22.5266667 -05:00;2023/01/08 18:34;156;84;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;3;5
54609;72632;30;2023-01-08 17:33:09.7766667 -06:00;2023/01/08 17:33;575;339;Client 5;8;7;6;7;6;Everything was overpriced at this location.;VERDADERO;0;9;5
54608;72631;24;2023-01-08 17:17:37.1866667 -06:00;2023/01/08 17:17;156;68;Client 3;9;10;9;10;10;Neutral ;VERDADERO;0;4;5
54628;72655;36;2023-01-08 17:00:00.0000000 -06:00;2023/01/08 17:00;156;68;Client 3;5;1;2;3;1;Neutral ;VERDADERO;1;4;5
54740;72821;30;2023-01-08 17:00:00.0000000 -06:00;2023/01/08 17:00;575;346;Client 5;10;9;8;9;9;Neutral ;VERDADERO;1;8;5
54607;72628;24;2023-01-08 17:57:30.9900000 -05:00;2023/01/08 17:57;156;281;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;3;5
54606;72627;36;2023-01-08 16:51:06.5933333 -06:00;2023/01/08 16:51;156;251;Client 3;5;2;2;7;8;Neutral ;VERDADERO;1;4;5
54605;72625;24;2023-01-08 17:40:18.5433333 -05:00;2023/01/08 17:40;156;265;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;5;5
54604;72624;30;2023-01-08 16:38:18.4333333 -06:00;2023/01/08 16:38;575;358;Client 5;8;7;8;8;10;Neutral ;VERDADERO;1;10;5
54603;72623;30;2023-01-08 16:32:41.8633333 -06:00;2023/01/08 16:32;575;350;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
54602;72622;39;2023-01-08 17:30:40.2000000 -05:00;2023/01/08 17:30;567;1140;Client 7;10;8;7;5;9;Neutral ;VERDADERO;1;16;5
54601;72621;30;2023-01-08 16:20:21.1533333 -06:00;2023/01/08 16:20;575;346;Client 5;9;5;5;6;5;Neutral ;VERDADERO;1;8;5
54600;72620;36;2023-01-08 17:19:51.8966667 -05:00;2023/01/08 17:19;156;71;Client 3;8;1;2;8;8;Neutral ;VERDADERO;1;5;5
54598;72617;30;2023-01-08 15:49:58.9666667 -06:00;2023/01/08 15:49;575;347;Client 5;10;10;10;10;10;Cashier Sandra was very nice and pleasant. She was quick and friendly, loved her.;VERDADERO;1;8;5
54599;72619;36;2023-01-08 16:49:33.5200000 -05:00;2023/01/08 16:49;156;275;Client 3;4;1;2;8;10;Some clothing had been placed in the wrong size sections.;FALSO;1;6;5
54597;72615;39;2023-01-08 16:37:29.3666667 -05:00;2023/01/08 16:37;567;1143;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;15;5
54596;72614;36;2023-01-08 16:31:20.2866667 -05:00;2023/01/08 16:31;156;281;Client 3;10;1;2;8;9;Neutral ;VERDADERO;1;3;5
54595;72613;36;2023-01-08 16:24:09.2366667 -05:00;2023/01/08 16:24;156;282;Client 3;2;2;2;8;10;Neutral ;VERDADERO;1;3;5
